"Tipologia","Frecuencia","Household"
"T9",1377,410110730801
"T9",1377,410110760701
"T9",1377,410110810101
"T9",1377,410110920201
"T9",1377,410110961901
"T9",1377,410110971001
"T9",1377,410111130301
"T9",1377,410111140401
"T9",1377,410111250801
"T9",1377,410111270101
"T9",1377,410111270601
"T9",1377,410111300301
"T9",1377,410111320101
"T9",1377,410111580101
"T9",1377,410210040301
"T9",1377,410210180701
"T9",1377,410210291001
"T9",1377,410210500301
"T9",1377,410210680401
"T9",1377,410210720201
"T9",1377,410210930301
"T9",1377,410211000201
"T9",1377,410211030201
"T9",1377,410211240701
"T9",1377,410211270701
"T9",1377,410211451301
"T9",1377,410211460701
"T9",1377,410211520601
"T9",1377,410211520701
"T9",1377,410211590101
"T9",1377,410211600201
"T9",1377,410330031001
"T9",1377,410420011601
"T9",1377,410420020901
"T9",1377,410610030401
"T9",1377,410610040901
"T9",1377,410610110101
"T9",1377,420110040301
"T9",1377,420110190401
"T9",1377,420130031401
"T9",1377,420230031601
"T9",1377,420310080101
"T9",1377,420310180601
"T9",1377,420410090801
"T9",1377,430110130601
"T9",1377,430110250401
"T9",1377,430110400401
"T9",1377,430110440901
"T9",1377,430110441101
"T9",1377,430110500401
"T9",1377,430110540201
"T9",1377,430130090701
"T9",1377,430130090901
"T9",1377,430210060201
"T9",1377,430310020601
"T9",1377,430530020401
"T9",1377,510110050501
"T9",1377,510110110601
"T9",1377,510110290801
"T9",1377,510110340101
"T9",1377,510110380501
"T9",1377,510110380801
"T9",1377,510110400801
"T9",1377,510110441601
"T9",1377,510110460101
"T9",1377,510110611001
"T9",1377,510110630401
"T9",1377,510110900401
"T9",1377,510110911101
"T9",1377,510111091701
"T9",1377,510111100901
"T9",1377,510111240601
"T9",1377,510111270301
"T9",1377,510111440601
"T9",1377,510111440701
"T9",1377,510111570101
"T9",1377,510111640201
"T9",1377,510111710201
"T9",1377,510210040401
"T9",1377,510210051101
"T9",1377,510210080201
"T9",1377,510210080401
"T9",1377,510310130201
"T9",1377,510310210201
"T9",1377,510310230201
"T9",1377,510510110901
"T9",1377,510510111301
"T9",1377,510530010101
"T9",1377,510710041301
"T9",1377,510710100501
"T9",1377,510710111701
"T9",1377,510710150501
"T9",1377,510710160301
"T9",1377,510710200601
"T9",1377,510910332002
"T9",1377,510910390101
"T9",1377,510910490301
"T9",1377,510910770401
"T9",1377,510910890201
"T9",1377,510910910401
"T9",1377,510910910701
"T9",1377,510910920801
"T9",1377,510910930701
"T9",1377,510911101701
"T9",1377,510911430101
"T9",1377,510911510101
"T9",1377,510911580901
"T9",1377,510911640101
"T9",1377,510911750601
"T9",1377,510911851201
"T9",1377,510912060201
"T9",1377,510912450301
"T9",1377,510912630401
"T9",1377,510912640301
"T9",1377,510912651701
"T9",1377,530110040101
"T9",1377,530110150701
"T9",1377,530110191001
"T9",1377,530110291101
"T9",1377,530110360501
"T9",1377,530210010201
"T9",1377,530310030301
"T9",1377,530310050201
"T9",1377,530410040401
"T9",1377,540110140401
"T9",1377,540210021401
"T9",1377,540230010101
"T9",1377,540420022101
"T9",1377,540430010701
"T9",1377,540430031301
"T9",1377,540520051101
"T9",1377,550110030301
"T9",1377,550110101301
"T9",1377,550110230301
"T9",1377,550110290801
"T9",1377,550110350901
"T9",1377,550110370201
"T9",1377,550130020901
"T9",1377,550210050401
"T9",1377,550210061001
"T9",1377,550210130201
"T9",1377,550210141701
"T9",1377,550230010501
"T9",1377,550310031701
"T9",1377,550410010101
"T9",1377,550630020301
"T9",1377,550630020601
"T9",1377,560110130501
"T9",1377,560110130901
"T9",1377,560110150501
"T9",1377,560110180401
"T9",1377,560210060101
"T9",1377,560230031301
"T9",1377,560310050401
"T9",1377,560310070301
"T9",1377,560310200401
"T9",1377,560410070701
"T9",1377,560410080201
"T9",1377,560410330101
"T9",1377,560510040201
"T9",1377,560630031201
"T9",1377,570110110501
"T9",1377,570110120901
"T9",1377,570110170101
"T9",1377,570110190101
"T9",1377,570110200601
"T9",1377,570110290401
"T9",1377,570110340202
"T9",1377,570110460401
"T9",1377,570310040601
"T9",1377,570310050601
"T9",1377,570330020401
"T9",1377,570330030801
"T9",1377,570420023201
"T9",1377,570510020301
"T9",1377,570530010501
"T9",1377,570610060701
"T9",1377,570610071301
"T9",1377,580110411201
"T9",1377,580110430301
"T9",1377,580110450801
"T9",1377,580110590201
"T9",1377,580110641101
"T9",1377,580110720301
"T9",1377,580110761001
"T9",1377,580230010301
"T9",1377,580230031201
"T9",1377,580310010901
"T9",1377,580410090501
"T9",1377,580410100401
"T9",1377,580410371201
"T9",1377,580410450201
"T9",1377,580410500101
"T9",1377,580410641001
"T9",1377,610110130401
"T9",1377,610110220501
"T9",1377,610110221201
"T9",1377,610110240601
"T9",1377,610110430101
"T9",1377,610110460301
"T9",1377,610110531501
"T9",1377,610110540401
"T9",1377,610110570701
"T9",1377,610110590101
"T9",1377,610110600501
"T9",1377,610110791401
"T9",1377,610110860101
"T9",1377,610110890401
"T9",1377,610110900701
"T9",1377,610110930301
"T9",1377,610111010301
"T9",1377,610111022001
"T9",1377,610111030601
"T9",1377,610111040301
"T9",1377,610111181501
"T9",1377,610111210401
"T9",1377,610111230801
"T9",1377,610111310701
"T9",1377,610111391501
"T9",1377,610111520201
"T9",1377,610111530802
"T9",1377,610111570401
"T9",1377,610111701101
"T9",1377,610111710301
"T9",1377,610111750701
"T9",1377,610111780601
"T9",1377,610111792001
"T9",1377,610111820301
"T9",1377,610111871501
"T9",1377,610112080301
"T9",1377,610230011301
"T9",1377,610320011001
"T9",1377,610330030301
"T9",1377,610420010101
"T9",1377,610420031301
"T9",1377,610510080401
"T9",1377,610510130601
"T9",1377,610610021701
"T9",1377,610610081001
"T9",1377,610610120201
"T9",1377,610610130701
"T9",1377,610710051001
"T9",1377,610730010201
"T9",1377,610730011801
"T9",1377,610810111201
"T9",1377,610810170401
"T9",1377,610810220901
"T9",1377,610810221501
"T9",1377,610810311201
"T9",1377,611010071201
"T9",1377,611010091001
"T9",1377,611030020801
"T9",1377,611110020201
"T9",1377,611210060401
"T9",1377,611230021201
"T9",1377,611310030201
"T9",1377,611330021301
"T9",1377,611410010901
"T9",1377,611510040701
"T9",1377,611510080301
"T9",1377,611510090401
"T9",1377,611510170201
"T9",1377,611510210301
"T9",1377,611510311201
"T9",1377,611530010701
"T9",1377,611610060401
"T9",1377,611630021501
"T9",1377,611630021601
"T9",1377,611630031201
"T9",1377,611630031301
"T9",1377,611630040301
"T9",1377,611710100101
"T9",1377,611710111401
"T9",1377,611730011401
"T9",1377,611730080201
"T9",1377,611730080401
"T9",1377,620110050201
"T9",1377,620110130201
"T9",1377,620220010701
"T9",1377,620220030301
"T9",1377,630110080501
"T9",1377,630110100201
"T9",1377,630110131301
"T9",1377,630110150501
"T9",1377,630110330201
"T9",1377,630110430201
"T9",1377,630110470601
"T9",1377,630110500201
"T9",1377,630130030701
"T9",1377,630210011201
"T9",1377,630210040301
"T9",1377,630210050801
"T9",1377,630310080201
"T9",1377,630330030901
"T9",1377,630420011201
"T9",1377,630420020701
"T9",1377,630620030401
"T9",1377,630620031201
"T9",1377,630630021401
"T9",1377,631010190101
"T9",1377,631030021201
"T9",1377,710110190301
"T9",1377,710110210401
"T9",1377,710110680101
"T9",1377,710110710601
"T9",1377,710110770301
"T9",1377,710110790901
"T9",1377,710110900901
"T9",1377,710111010301
"T9",1377,710111260301
"T9",1377,710111340101
"T9",1377,710111550201
"T9",1377,710111601601
"T9",1377,710111730301
"T9",1377,710111910401
"T9",1377,710210070201
"T9",1377,710210080301
"T9",1377,710210171201
"T9",1377,710320010701
"T9",1377,710320021501
"T9",1377,710420031801
"T9",1377,710520031501
"T9",1377,710620011101
"T9",1377,710820030701
"T9",1377,710820031601
"T9",1377,710830010601
"T9",1377,710830021501
"T9",1377,710830030101
"T9",1377,710830031101
"T9",1377,710910021501
"T9",1377,710910070401
"T9",1377,710930041801
"T9",1377,711020011701
"T9",1377,720110020401
"T9",1377,720110120501
"T9",1377,720110250101
"T9",1377,720130020701
"T9",1377,720230030601
"T9",1377,720320010601
"T9",1377,730110020201
"T9",1377,730110060101
"T9",1377,730110231701
"T9",1377,730110340601
"T9",1377,730110420801
"T9",1377,730110440101
"T9",1377,730110570701
"T9",1377,730110610301
"T9",1377,730110610401
"T9",1377,730110620201
"T9",1377,730110640201
"T9",1377,730110690701
"T9",1377,730110800301
"T9",1377,730130020901
"T9",1377,730130021501
"T9",1377,730130041601
"T9",1377,730210071001
"T9",1377,730330031001
"T9",1377,730410230601
"T9",1377,730410240401
"T9",1377,730430011101
"T9",1377,730520030601
"T9",1377,730530020501
"T9",1377,730630020301
"T9",1377,730810040501
"T9",1377,730830061801
"T9",1377,730930030801
"T9",1377,740110110301
"T9",1377,740110131001
"T9",1377,740110160801
"T9",1377,740110161701
"T9",1377,740110170701
"T9",1377,740110200801
"T9",1377,740110220801
"T9",1377,740110360101
"T9",1377,740110380401
"T9",1377,740110390301
"T9",1377,740110510301
"T9",1377,740130020701
"T9",1377,740310080701
"T9",1377,740330051401
"T9",1377,740530020501
"T9",1377,740610130201
"T9",1377,740610160101
"T9",1377,740730030501
"T9",1377,740730030701
"T9",1377,740830021701
"T9",1377,740830051401
"T9",1377,740830051801
"T9",1377,810110240501
"T9",1377,810110600901
"T9",1377,810110680301
"T9",1377,810110701001
"T9",1377,810110800401
"T9",1377,810110830801
"T9",1377,810110831101
"T9",1377,810110840501
"T9",1377,810111190401
"T9",1377,810111261001
"T9",1377,810111410801
"T9",1377,810130031101
"T9",1377,810210120401
"T9",1377,810210271401
"T9",1377,810210430101
"T9",1377,810210431001
"T9",1377,810210440701
"T9",1377,810210590501
"T9",1377,810210740701
"T9",1377,810210760101
"T9",1377,810210800401
"T9",1377,810230020201
"T9",1377,810310080901
"T9",1377,810310320101
"T9",1377,810310370201
"T9",1377,810310380801
"T9",1377,810410100601
"T9",1377,810510050201
"T9",1377,810510121301
"T9",1377,810610040201
"T9",1377,810610150101
"T9",1377,810610390401
"T9",1377,810710010201
"T9",1377,810710121201
"T9",1377,810710290801
"T9",1377,810810070701
"T9",1377,810810100401
"T9",1377,810810140201
"T9",1377,810810160501
"T9",1377,810810200701
"T9",1377,810810210401
"T9",1377,810810330101
"T9",1377,810810350601
"T9",1377,810810391201
"T9",1377,810810550201
"T9",1377,810810610101
"T9",1377,810910050101
"T9",1377,810910070201
"T9",1377,810910091001
"T9",1377,811010140201
"T9",1377,811010231301
"T9",1377,811010250301
"T9",1377,811010370901
"T9",1377,811010390801
"T9",1377,811010480601
"T9",1377,811010500101
"T9",1377,811010690101
"T9",1377,811010690201
"T9",1377,811010900401
"T9",1377,811011070101
"T9",1377,811011280801
"T9",1377,811011310301
"T9",1377,811011320201
"T9",1377,811110170401
"T9",1377,811110251101
"T9",1377,811210010301
"T9",1377,811210090501
"T9",1377,811210090801
"T9",1377,811210330301
"T9",1377,811210400901
"T9",1377,811210700201
"T9",1377,811210730301
"T9",1377,811210730901
"T9",1377,820210080801
"T9",1377,820210140301
"T9",1377,820230031901
"T9",1377,820310030201
"T9",1377,820310090401
"T9",1377,820310120401
"T9",1377,820330030601
"T9",1377,820610010301
"T9",1377,820610120201
"T9",1377,820610150201
"T9",1377,820630010401
"T9",1377,820630030301
"T9",1377,830110050301
"T9",1377,830110120301
"T9",1377,830110180801
"T9",1377,830110300101
"T9",1377,830110340101
"T9",1377,830110441001
"T9",1377,830110460101
"T9",1377,830110500601
"T9",1377,830110530801
"T9",1377,830110540601
"T9",1377,830110550601
"T9",1377,830110581801
"T9",1377,830110671401
"T9",1377,830110691101
"T9",1377,830110761201
"T9",1377,830110810301
"T9",1377,830130040901
"T9",1377,830130111401
"T9",1377,830130121901
"T9",1377,830310190201
"T9",1377,830310210801
"T9",1377,830510020101
"T9",1377,830510041001
"T9",1377,830510100201
"T9",1377,830510100301
"T9",1377,830510130301
"T9",1377,830720031801
"T9",1377,830920010801
"T9",1377,831020030501
"T9",1377,831030030501
"T9",1377,831110010101
"T9",1377,831110050101
"T9",1377,831210090601
"T9",1377,831330011701
"T9",1377,831330021501
"T9",1377,831420010401
"T9",1377,831420011501
"T9",1377,831420021301
"T9",1377,910110390901
"T9",1377,910110450401
"T9",1377,910110540201
"T9",1377,910110740601
"T9",1377,910110960101
"T9",1377,910110960301
"T9",1377,910111090901
"T9",1377,910111110301
"T9",1377,910111170601
"T9",1377,910111280301
"T9",1377,910111310501
"T9",1377,910111340501
"T9",1377,910111350401
"T9",1377,910111470101
"T9",1377,910111480901
"T9",1377,910111520601
"T9",1377,910111531801
"T9",1377,910111540401
"T9",1377,910111600101
"T9",1377,910111660301
"T9",1377,910111700601
"T9",1377,910111730101
"T9",1377,910111970101
"T9",1377,910112180601
"T9",1377,910112280201
"T9",1377,910112290601
"T9",1377,910130010701
"T9",1377,910130040201
"T9",1377,910130041801
"T9",1377,910130060301
"T9",1377,910210050301
"T9",1377,910210090401
"T9",1377,910310090101
"T9",1377,910420010101
"T9",1377,910420021301
"T9",1377,910420031101
"T9",1377,910430020801
"T9",1377,910510090801
"T9",1377,910530041301
"T9",1377,910620031701
"T9",1377,910810220101
"T9",1377,910830010101
"T9",1377,910830041801
"T9",1377,910910120201
"T9",1377,910910140401
"T9",1377,911020011701
"T9",1377,911020031601
"T9",1377,911110071101
"T9",1377,911110090101
"T9",1377,911130031401
"T9",1377,911210010301
"T9",1377,911210051101
"T9",1377,911210151001
"T9",1377,911210310301
"T9",1377,911230041101
"T9",1377,911320021501
"T9",1377,911410060301
"T9",1377,911510030601
"T9",1377,911530031901
"T9",1377,911630040401
"T9",1377,911720020801
"T9",1377,911920021801
"T9",1377,912030030801
"T9",1377,912120010601
"T9",1377,912120021501
"T9",1377,912120031601
"T9",1377,920110060801
"T9",1377,920110160401
"T9",1377,920110270501
"T9",1377,920110330101
"T9",1377,920210020201
"T9",1377,920210060201
"T9",1377,920210070501
"T9",1377,920420030501
"T9",1377,920720021301
"T9",1377,920720030901
"T9",1377,920730010201
"T9",1377,920810020201
"T9",1377,920930010301
"T9",1377,921010130401
"T9",1377,921130030501
"T9",1377,1010110110301
"T9",1377,1010110161301
"T9",1377,1010110240101
"T9",1377,1010110280301
"T9",1377,1010110360101
"T9",1377,1010110440501
"T9",1377,1010110460601
"T9",1377,1010110510801
"T9",1377,1010110520601
"T9",1377,1010110560701
"T9",1377,1010110610501
"T9",1377,1010111080201
"T9",1377,1010111110101
"T9",1377,1010111320201
"T9",1377,1010111390101
"T9",1377,1010111560601
"T9",1377,1010111600201
"T9",1377,1010130010501
"T9",1377,1010130050501
"T9",1377,1010410060301
"T9",1377,1010430010801
"T9",1377,1010510010201
"T9",1377,1010510110301
"T9",1377,1010510111101
"T9",1377,1010610040701
"T9",1377,1010710090301
"T9",1377,1010910071101
"T9",1377,1010910120101
"T9",1377,1010910120401
"T9",1377,1010910210101
"T9",1377,1010910271401
"T9",1377,1020130020101
"T9",1377,1020130021001
"T9",1377,1020210190301
"T9",1377,1020210200801
"T9",1377,1020230011101
"T9",1377,1020230040801
"T9",1377,1020330020901
"T9",1377,1020330031901
"T9",1377,1020430021001
"T9",1377,1020720010601
"T9",1377,1020720011601
"T9",1377,1020920030601
"T9",1377,1020930031101
"T9",1377,1030110080101
"T9",1377,1030110090101
"T9",1377,1030110360401
"T9",1377,1030110491301
"T9",1377,1030110700401
"T9",1377,1030110850101
"T9",1377,1030110950301
"T9",1377,1030110961001
"T9",1377,1030111040501
"T9",1377,1030111090201
"T9",1377,1030111311201
"T9",1377,1030111430201
"T9",1377,1030111480601
"T9",1377,1030130031301
"T9",1377,1030330011901
"T9",1377,1030420020101
"T9",1377,1030510050401
"T9",1377,1030510081001
"T9",1377,1030620031001
"T9",1377,1030720010701
"T9",1377,1030720011601
"T9",1377,1110110230101
"T9",1377,1110110440801
"T9",1377,1110110600101
"T9",1377,1110110971101
"T9",1377,1110110980101
"T9",1377,1110111030101
"T9",1377,1110111030201
"T9",1377,1110111030301
"T9",1377,1110111040801
"T9",1377,1110111110401
"T9",1377,1110111120701
"T9",1377,1110111140201
"T9",1377,1110111260401
"T9",1377,1110111270201
"T9",1377,1110111290701
"T9",1377,1110111461001
"T9",1377,1110111500101
"T9",1377,1110111500801
"T9",1377,1110111510601
"T9",1377,1110111600201
"T9",1377,1110111610501
"T9",1377,1110111660801
"T9",1377,1110111730501
"T9",1377,1110111900101
"T9",1377,1110112110101
"T9",1377,1110130032001
"T9",1377,1120110170201
"T9",1377,1120110190101
"T9",1377,1120110190301
"T9",1377,1120110390201
"T9",1377,1120110450101
"T9",1377,1120110490301
"T9",1377,1120110620201
"T9",1377,1120110650701
"T9",1377,1120110850401
"T9",1377,1120220011801
"T9",1377,1130120010401
"T9",1377,1130120020301
"T9",1377,1130130030901
"T9",1377,1140120010801
"T9",1377,1140120030601
"T9",1377,1140230040801
"T9",1377,1210110120401
"T9",1377,1210110700201
"T9",1377,1210110830701
"T9",1377,1210110940401
"T9",1377,1210110960301
"T9",1377,1210111230401
"T9",1377,1210111290301
"T9",1377,1210111340101
"T9",1377,1210111370101
"T9",1377,1210111380501
"T9",1377,1210111480601
"T9",1377,1210111550901
"T9",1377,1210111660201
"T9",1377,1210111780301
"T9",1377,1210112050401
"T9",1377,1210112110801
"T9",1377,1210112170601
"T9",1377,1210112240601
"T9",1377,1210112550701
"T9",1377,1210112580301
"T9",1377,1210112611401
"T9",1377,1210113030601
"T9",1377,1210113290701
"T9",1377,1210113430701
"T9",1377,1210113600101
"T9",1377,1210113610201
"T9",1377,1210113660101
"T9",1377,1210113880301
"T9",1377,1210113900301
"T9",1377,1210113940101
"T9",1377,1210130011401
"T9",1377,1240110010101
"T9",1377,1240110270701
"T9",1377,1240110510101
"T9",1377,1240130020201
"T9",1377,1310110221601
"T9",1377,1310110230501
"T9",1377,1310110370101
"T9",1377,1310110411201
"T9",1377,1310110431401
"T9",1377,1310110450101
"T9",1377,1310110460101
"T9",1377,1310110491701
"T9",1377,1310110821701
"T9",1377,1310110961901
"T9",1377,1310111260801
"T9",1377,1310111331801
"T9",1377,1310111410401
"T9",1377,1310210030101
"T9",1377,1310210031301
"T9",1377,1310310040201
"T9",1377,1310310360301
"T9",1377,1310410010701
"T9",1377,1310410120601
"T9",1377,1310410190201
"T9",1377,1310410300101
"T9",1377,1310410300201
"T9",1377,1310410300301
"T9",1377,1310510090101
"T9",1377,1310510120701
"T9",1377,1310510210801
"T9",1377,1310510241101
"T9",1377,1310510260101
"T9",1377,1310510380301
"T9",1377,1310510390901
"T9",1377,1310610060801
"T9",1377,1310610150101
"T9",1377,1310610200101
"T9",1377,1310610220801
"T9",1377,1310610310201
"T9",1377,1310610360501
"T9",1377,1310610400501
"T9",1377,1310710100501
"T9",1377,1310710140401
"T9",1377,1310810080701
"T9",1377,1310810091301
"T9",1377,1310810100901
"T9",1377,1310810231401
"T9",1377,1310810241201
"T9",1377,1310910030401
"T9",1377,1310910141201
"T9",1377,1310910160701
"T9",1377,1310910190601
"T9",1377,1310910211601
"T9",1377,1311010051701
"T9",1377,1311010090501
"T9",1377,1311010151301
"T9",1377,1311010320701
"T9",1377,1311010340501
"T9",1377,1311010350901
"T9",1377,1311010390501
"T9",1377,1311010480101
"T9",1377,1311010621001
"T9",1377,1311010810401
"T9",1377,1311010820801
"T9",1377,1311010890501
"T9",1377,1311010911001
"T9",1377,1311010940401
"T9",1377,1311010960801
"T9",1377,1311010971601
"T9",1377,1311011110801
"T9",1377,1311011160401
"T9",1377,1311011190101
"T9",1377,1311110020201
"T9",1377,1311110250101
"T9",1377,1311210050601
"T9",1377,1311210070101
"T9",1377,1311210101201
"T9",1377,1311210160401
"T9",1377,1311210180501
"T9",1377,1311210200601
"T9",1377,1311210220501
"T9",1377,1311210230101
